"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"21/04/2026";"1200";"27,6";"27,8";"24,7";"67,0";"81,0";"67,0";"20,8";"21,8";"20,6";"968,4";"968,5";"968,2";"0,6";"72,0";"3,4";"1711,50";"0,0"
"21/04/2026";"1300";"29,6";"29,7";"27,4";"58,0";"68,0";"58,0";"20,5";"21,7";"20,1";"968,6";"968,6";"968,4";"1,4";"53,0";"4,0";"2489,20";"0,0"
"21/04/2026";"1400";"30,3";"30,3";"29,2";"55,0";"58,0";"54,0";"20,2";"20,7";"19,7";"968,1";"968,6";"968,1";"2,1";"62,0";"4,8";"2900,10";"0,0"
"21/04/2026";"1500";"30,6";"31,7";"29,4";"52,0";"57,0";"50,0";"19,7";"20,6";"19,2";"967,1";"968,1";"967,1";"1,5";"73,0";"4,4";"3010,20";"0,0"
"21/04/2026";"1600";"32,4";"32,4";"30,4";"49,0";"54,0";"49,0";"20,2";"20,4";"19,2";"966,2";"967,1";"966,2";"1,7";"42,0";"4,3";"3023,90";"0,0"
"21/04/2026";"1700";"31,8";"33,0";"31,3";"46,0";"50,0";"44,0";"18,7";"20,4";"18,5";"965,2";"966,2";"965,2";"1,0";"93,0";"4,0";"2809,50";"0,0"
"21/04/2026";"1800";"33,2";"33,5";"31,7";"44,0";"48,0";"44,0";"19,5";"20,2";"18,8";"964,5";"965,2";"964,5";"1,1";"35,0";"4,1";"2203,90";"0,0"
"21/04/2026";"1900";"32,7";"33,6";"32,5";"45,0";"46,0";"42,0";"19,2";"20,0";"18,6";"964,0";"964,5";"964,0";"1,1";"2,0";"4,0";"1736,90";"0,0"
"21/04/2026";"2000";"32,3";"33,0";"32,0";"45,0";"46,0";"43,0";"18,9";"19,3";"18,2";"964,1";"964,1";"963,9";"0,2";"167,0";"3,2";"814,20";"0,0"
"21/04/2026";"2100";"30,3";"32,4";"30,3";"52,0";"52,0";"45,0";"19,3";"19,4";"18,6";"964,3";"964,3";"964,1";"0,0";"264,0";"1,9";"86,70";"0,0"
"21/04/2026";"2200";"28,8";"30,3";"28,8";"64,0";"64,0";"52,0";"21,4";"21,4";"19,3";"964,9";"964,9";"964,3";"0,0";"198,0";"0,9";"";"0,0"
"21/04/2026";"2300";"28,1";"28,9";"27,8";"61,0";"70,0";"61,0";"19,8";"22,5";"19,8";"965,8";"965,8";"964,9";"0,1";"119,0";"1,9";"";"0,0"
"22/04/2026";"0000";"27,3";"28,4";"27,3";"61,0";"61,0";"59,0";"19,1";"19,9";"19,0";"966,5";"966,5";"965,8";"0,0";"92,0";"1,9";"";"0,0"
"22/04/2026";"0100";"26,3";"27,5";"26,3";"66,0";"69,0";"60,0";"19,5";"20,5";"18,7";"966,8";"966,8";"966,5";"0,0";"280,0";"1,8";"";"0,0"
"22/04/2026";"0200";"24,8";"26,3";"24,7";"73,0";"74,0";"65,0";"19,5";"19,9";"19,1";"966,8";"967,0";"966,8";"0,0";"319,0";"0,7";"";"0,0"
"22/04/2026";"0300";"23,5";"24,9";"23,5";"78,0";"78,0";"73,0";"19,4";"20,0";"19,4";"966,9";"967,0";"966,8";"0,3";"288,0";"2,4";"";"0,0"
"22/04/2026";"0400";"23,1";"23,5";"22,7";"82,0";"84,0";"78,0";"19,8";"19,9";"19,4";"966,4";"966,9";"966,4";"0,0";"289,0";"2,4";"";"0,0"
"22/04/2026";"0500";"22,3";"23,1";"22,2";"83,0";"84,0";"80,0";"19,3";"19,8";"19,2";"966,3";"966,4";"966,2";"1,2";"300,0";"2,2";"";"0,0"
"22/04/2026";"0600";"21,7";"22,3";"21,7";"84,0";"85,0";"83,0";"18,9";"19,3";"18,9";"966,3";"966,3";"966,2";"0,4";"288,0";"2,5";"";"0,0"
"22/04/2026";"0700";"21,3";"21,8";"21,2";"84,0";"85,0";"83,0";"18,5";"19,0";"18,5";"966,5";"966,5";"966,2";"0,0";"248,0";"2,2";"";"0,0"
"22/04/2026";"0800";"20,5";"21,4";"20,5";"88,0";"88,0";"84,0";"18,4";"18,7";"18,4";"966,7";"966,7";"966,5";"0,1";"282,0";"1,6";"";"0,0"
"22/04/2026";"0900";"20,2";"20,5";"20,2";"89,0";"89,0";"88,0";"18,3";"18,5";"18,3";"967,4";"967,4";"966,7";"0,1";"273,0";"1,8";"";"0,0"
"22/04/2026";"1000";"21,0";"21,0";"20,2";"88,0";"89,0";"88,0";"18,9";"18,9";"18,3";"968,3";"968,3";"967,4";"0,0";"309,0";"2,2";"212,40";"0,0"
"22/04/2026";"1100";"24,3";"24,3";"21,0";"79,0";"88,0";"78,0";"20,4";"20,4";"18,9";"968,7";"968,7";"968,3";"0,4";"268,0";"1,8";"922,70";"0,0"
"22/04/2026";"1200";"26,7";"26,9";"24,3";"62,0";"79,0";"62,0";"18,9";"20,5";"18,5";"969,0";"969,0";"968,7";"1,3";"314,0";"3,1";"1768,50";"0,0"
"22/04/2026";"1300";"29,1";"29,3";"26,7";"50,0";"63,0";"50,0";"17,7";"19,3";"17,5";"969,1";"969,2";"968,9";"0,5";"190,0";"3,1";"2450,10";"0,0"
"22/04/2026";"1400";"30,0";"30,6";"28,4";"48,0";"55,0";"46,0";"17,8";"19,0";"17,5";"968,6";"969,2";"968,6";"1,2";"25,0";"4,2";"2780,30";"0,0"
"22/04/2026";"1500";"31,1";"32,0";"29,9";"44,0";"49,0";"43,0";"17,4";"18,7";"17,3";"967,7";"968,6";"967,7";"2,2";"81,0";"4,2";"2948,00";"0,0"
"22/04/2026";"1600";"32,2";"32,3";"31,0";"43,0";"47,0";"43,0";"18,0";"19,1";"17,5";"966,5";"967,7";"966,5";"1,4";"54,0";"4,6";"2989,10";"0,0"
"22/04/2026";"1700";"33,0";"33,9";"31,7";"41,0";"45,0";"40,0";"18,0";"18,8";"17,7";"965,1";"966,5";"965,1";"1,7";"58,0";"4,6";"2768,80";"0,0"
"22/04/2026";"1800";"33,3";"33,7";"32,6";"42,0";"44,0";"41,0";"18,5";"19,3";"17,8";"964,3";"965,1";"964,3";"0,3";"95,0";"4,5";"2389,20";"0,0"
"22/04/2026";"1900";"33,6";"33,9";"33,1";"42,0";"44,0";"40,0";"18,8";"19,2";"18,3";"963,8";"964,3";"963,7";"1,0";"218,0";"3,1";"1710,10";"0,0"
"22/04/2026";"2000";"32,2";"33,8";"32,2";"46,0";"46,0";"41,0";"19,0";"19,0";"18,3";"963,8";"963,8";"963,7";"0,8";"222,0";"3,1";"776,20";"0,0"
"22/04/2026";"2100";"31,1";"32,6";"31,0";"49,0";"49,0";"45,0";"19,1";"19,3";"18,9";"964,1";"964,1";"963,8";"0,0";"138,0";"2,3";"89,40";"0,0"
"22/04/2026";"2200";"30,1";"31,2";"29,9";"55,0";"60,0";"49,0";"20,1";"21,5";"19,0";"964,8";"964,8";"964,1";"0,1";"147,0";"1,1";"";"0,0"
"22/04/2026";"2300";"28,9";"30,2";"28,9";"62,0";"62,0";"55,0";"20,7";"20,8";"20,0";"965,8";"965,8";"964,8";"1,7";"139,0";"3,1";"";"0,0"
"23/04/2026";"0000";"27,9";"28,9";"27,9";"60,0";"63,0";"60,0";"19,5";"20,7";"19,5";"966,4";"966,4";"965,8";"2,0";"90,0";"3,9";"";"0,0"
"23/04/2026";"0100";"27,0";"27,9";"26,9";"64,0";"64,0";"60,0";"19,7";"19,7";"19,3";"967,0";"967,0";"966,4";"0,6";"71,0";"3,9";"";"0,0"
"23/04/2026";"0200";"26,1";"27,0";"26,1";"69,0";"69,0";"64,0";"19,9";"20,2";"19,7";"967,0";"967,1";"966,9";"0,2";"61,0";"2,6";"";"0,0"
"23/04/2026";"0300";"24,8";"26,1";"24,6";"75,0";"76,0";"69,0";"20,2";"20,3";"19,7";"966,9";"967,0";"966,9";"0,5";"231,0";"2,0";"";"0,0"
"23/04/2026";"0400";"24,1";"24,9";"24,1";"77,0";"77,0";"75,0";"19,9";"20,3";"19,9";"966,4";"966,9";"966,4";"0,0";"274,0";"2,0";"";"0,0"
"23/04/2026";"0500";"23,6";"24,1";"23,6";"80,0";"80,0";"77,0";"19,8";"20,1";"19,8";"965,7";"966,4";"965,7";"0,0";"339,0";"1,2";"";"0,0"
"23/04/2026";"0600";"23,1";"23,6";"23,1";"82,0";"82,0";"79,0";"19,8";"20,0";"19,7";"965,5";"965,8";"965,5";"0,0";"255,0";"1,2";"";"0,0"
"23/04/2026";"0700";"22,7";"23,1";"22,6";"84,0";"84,0";"82,0";"19,7";"20,0";"19,6";"965,5";"965,5";"965,3";"0,1";"263,0";"1,7";"";"0,0"
"23/04/2026";"0800";"21,9";"22,7";"21,8";"86,0";"86,0";"83,0";"19,4";"19,7";"19,4";"965,9";"965,9";"965,4";"0,0";"306,0";"1,8";"";"0,0"
"23/04/2026";"0900";"20,8";"21,9";"20,8";"89,0";"89,0";"86,0";"18,9";"19,5";"18,9";"966,6";"966,6";"965,9";"0,1";"284,0";"1,0";"";"0,0"
"23/04/2026";"1000";"23,1";"23,1";"20,6";"82,0";"90,0";"81,0";"19,8";"19,8";"18,9";"967,5";"967,5";"966,6";"0,0";"306,0";"1,0";"244,20";"0,0"
"23/04/2026";"1100";"26,7";"26,8";"23,1";"68,0";"82,0";"66,0";"20,2";"20,3";"19,3";"968,3";"968,3";"967,5";"0,6";"149,0";"2,6";"1112,70";"0,0"
"23/04/2026";"1200";"29,1";"29,1";"26,7";"55,0";"68,0";"54,0";"19,2";"20,7";"18,8";"968,4";"968,5";"968,2";"1,8";"151,0";"4,6";"1919,30";"0,0"
"23/04/2026";"1300";"30,4";"30,5";"28,6";"49,0";"56,0";"49,0";"18,7";"19,3";"18,4";"968,3";"968,5";"968,3";"3,6";"120,0";"6,7";"2491,80";"0,0"
"23/04/2026";"1400";"31,9";"32,0";"30,3";"42,0";"50,0";"42,0";"17,3";"19,2";"17,3";"967,9";"968,3";"967,9";"3,9";"123,0";"7,3";"2841,70";"0,0"
"23/04/2026";"1500";"32,8";"33,6";"31,9";"40,0";"42,0";"39,0";"17,4";"18,0";"16,5";"966,9";"967,9";"966,9";"4,2";"113,0";"8,6";"3017,40";"0,0"
"23/04/2026";"1600";"32,7";"34,0";"31,6";"48,0";"50,0";"40,0";"20,4";"20,4";"17,5";"966,0";"966,9";"965,9";"3,4";"71,0";"7,5";"1935,50";"0,0"
"23/04/2026";"1700";"33,9";"33,9";"32,5";"44,0";"48,0";"44,0";"19,8";"20,4";"19,4";"965,1";"966,0";"965,1";"3,5";"77,0";"7,6";"2743,10";"0,0"
"23/04/2026";"1800";"31,9";"34,1";"31,9";"49,0";"49,0";"43,0";"20,0";"20,3";"19,1";"964,6";"965,1";"964,6";"2,6";"89,0";"7,0";"1477,80";"0,0"
"23/04/2026";"1900";"31,0";"31,9";"31,0";"55,0";"55,0";"50,0";"20,8";"21,1";"20,1";"964,4";"964,6";"964,4";"1,7";"62,0";"5,2";"811,20";"0,0"
"23/04/2026";"2000";"31,1";"31,3";"30,4";"53,0";"58,0";"52,0";"20,5";"21,7";"20,3";"964,3";"964,4";"964,3";"2,7";"87,0";"5,4";"497,00";"0,0"
"23/04/2026";"2100";"29,9";"31,1";"29,9";"58,0";"58,0";"53,0";"20,8";"20,8";"20,3";"964,3";"964,4";"964,3";"2,4";"89,0";"5,4";"97,80";"0,0"
"23/04/2026";"2200";"28,9";"29,9";"28,9";"61,0";"62,0";"58,0";"20,7";"21,0";"20,6";"964,6";"964,6";"964,3";"3,0";"107,0";"5,8";"1,90";"0,0"
"23/04/2026";"2300";"28,2";"29,0";"28,2";"62,0";"62,0";"60,0";"20,2";"20,6";"20,2";"965,4";"965,4";"964,6";"2,6";"91,0";"6,1";"";"0,0"
"24/04/2026";"0000";"27,2";"28,2";"27,2";"67,0";"67,0";"62,0";"20,5";"20,5";"20,2";"966,1";"966,1";"965,4";"1,6";"80,0";"5,4";"";"0,0"
"24/04/2026";"0100";"27,2";"27,4";"27,0";"67,0";"68,0";"66,0";"20,5";"20,6";"20,4";"966,7";"966,7";"966,1";"2,1";"69,0";"5,7";"";"0,0"
"24/04/2026";"0200";"26,4";"27,3";"26,2";"72,0";"73,0";"67,0";"21,0";"21,0";"20,5";"967,0";"967,0";"966,7";"2,9";"90,0";"6,8";"";"0,0"
"24/04/2026";"0300";"24,7";"26,7";"24,7";"84,0";"84,0";"71,0";"21,8";"21,8";"20,9";"967,3";"967,3";"967,0";"2,4";"93,0";"8,5";"";"0,0"
"24/04/2026";"0400";"25,1";"25,1";"24,6";"83,0";"85,0";"83,0";"21,9";"22,1";"21,8";"967,0";"967,3";"967,0";"0,1";"119,0";"5,9";"9,90";"0,0"
"24/04/2026";"0500";"23,5";"25,1";"23,5";"92,0";"92,0";"82,0";"22,1";"22,1";"21,7";"966,9";"967,1";"966,8";"2,2";"83,0";"5,3";"";"0,8"
"24/04/2026";"0600";"22,9";"23,6";"22,9";"87,0";"92,0";"85,0";"20,6";"22,2";"20,6";"966,8";"967,0";"966,8";"0,3";"103,0";"5,9";"10,10";"0,0"
"24/04/2026";"0700";"23,0";"23,0";"22,8";"82,0";"88,0";"82,0";"19,8";"20,7";"19,7";"967,0";"967,0";"966,8";"0,1";"90,0";"2,1";"11,30";"0,0"
"24/04/2026";"0800";"22,8";"23,1";"22,8";"82,0";"83,0";"81,0";"19,6";"19,8";"19,6";"967,2";"967,2";"967,0";"0,1";"76,0";"2,9";"6,40";"0,0"
"24/04/2026";"0900";"22,5";"22,8";"22,5";"83,0";"84,0";"82,0";"19,6";"19,8";"19,6";"967,7";"967,7";"967,2";"0,3";"82,0";"2,1";"0,40";"0,0"
"24/04/2026";"1000";"24,4";"24,5";"22,3";"73,0";"84,0";"73,0";"19,3";"19,9";"19,3";"968,8";"968,8";"967,7";"0,2";"90,0";"2,3";"212,20";"0,0"
"24/04/2026";"1100";"25,5";"25,5";"24,1";"69,0";"74,0";"69,0";"19,5";"19,7";"18,9";"969,3";"969,3";"968,8";"1,8";"123,0";"4,4";"991,10";"0,0"
"24/04/2026";"1200";"27,4";"27,5";"25,5";"57,0";"70,0";"57,0";"18,1";"19,9";"17,8";"969,7";"969,7";"969,3";"1,6";"87,0";"6,5";"1959,80";"0,0"
"24/04/2026";"1300";"29,0";"29,0";"27,4";"55,0";"58,0";"53,0";"19,1";"19,3";"18,0";"969,5";"969,8";"969,5";"2,2";"69,0";"4,3";"2480,80";"0,0"
"24/04/2026";"1400";"30,0";"30,4";"28,7";"52,0";"55,0";"50,0";"19,0";"19,5";"18,3";"968,6";"969,5";"968,6";"2,3";"108,0";"5,8";"2778,10";"0,0"
"24/04/2026";"1500";"31,5";"32,1";"30,0";"49,0";"53,0";"48,0";"19,4";"20,2";"18,9";"967,8";"968,7";"967,8";"2,7";"88,0";"6,0";"2820,80";"0,0"
"24/04/2026";"1600";"30,7";"32,2";"30,7";"52,0";"52,0";"49,0";"19,6";"20,6";"19,4";"966,7";"967,7";"966,7";"3,9";"129,0";"9,6";"1953,60";"0,0"
"24/04/2026";"1700";"32,8";"32,9";"30,7";"45,0";"52,0";"44,0";"19,4";"20,1";"19,0";"965,7";"966,7";"965,7";"2,2";"94,0";"8,0";"2275,30";"0,0"
"24/04/2026";"1800";"32,1";"33,9";"31,8";"47,0";"49,0";"43,0";"19,5";"20,6";"18,8";"965,0";"965,7";"965,0";"2,2";"156,0";"5,8";"1862,00";"0,0"
"24/04/2026";"1900";"32,7";"33,8";"31,9";"46,0";"48,0";"43,0";"19,5";"20,2";"19,0";"964,5";"965,0";"964,5";"2,5";"126,0";"5,6";"1556,70";"0,0"
"24/04/2026";"2000";"31,9";"32,9";"31,6";"49,0";"49,0";"45,0";"19,8";"20,2";"19,3";"964,7";"964,7";"964,5";"0,5";"132,0";"4,5";"624,70";"0,0"
"24/04/2026";"2100";"30,3";"31,9";"30,2";"54,0";"54,0";"48,0";"20,0";"20,1";"19,6";"964,8";"964,8";"964,6";"0,7";"147,0";"2,8";"93,40";"0,0"
"24/04/2026";"2200";"29,0";"30,3";"29,0";"60,0";"60,0";"54,0";"20,5";"20,5";"19,9";"965,3";"965,3";"964,8";"1,5";"140,0";"3,3";"";"0,0"
"24/04/2026";"2300";"28,2";"29,0";"28,1";"63,0";"64,0";"60,0";"20,6";"20,7";"20,5";"966,3";"966,3";"965,3";"1,6";"117,0";"4,7";"";"0,0"
"25/04/2026";"0000";"27,0";"28,3";"27,0";"69,0";"70,0";"63,0";"20,9";"21,0";"20,5";"967,1";"967,1";"966,3";"1,1";"97,0";"4,7";"";"0,0"
"25/04/2026";"0100";"26,3";"27,0";"26,3";"73,0";"73,0";"69,0";"21,0";"21,1";"20,8";"967,7";"967,7";"967,1";"1,1";"86,0";"3,4";"";"0,0"
"25/04/2026";"0200";"25,7";"26,3";"25,6";"76,0";"76,0";"73,0";"21,1";"21,1";"21,0";"967,5";"967,7";"967,5";"0,3";"105,0";"2,6";"";"0,0"
"25/04/2026";"0300";"25,8";"25,9";"25,7";"77,0";"77,0";"76,0";"21,5";"21,5";"21,1";"967,4";"967,5";"967,4";"0,6";"46,0";"3,2";"";"0,0"
"25/04/2026";"0400";"25,4";"25,8";"25,1";"78,0";"79,0";"77,0";"21,3";"21,5";"21,2";"967,0";"967,4";"967,0";"0,0";"107,0";"2,6";"";"0,0"
"25/04/2026";"0500";"24,9";"25,4";"24,9";"80,0";"80,0";"76,0";"21,2";"21,3";"20,9";"966,5";"967,0";"966,5";"0,0";"120,0";"1,3";"";"0,0"
"25/04/2026";"0600";"23,8";"24,9";"23,7";"85,0";"85,0";"79,0";"21,2";"21,2";"20,8";"966,4";"966,5";"966,4";"0,0";"8,0";"0,1";"";"0,0"
"25/04/2026";"0700";"23,7";"24,4";"23,7";"84,0";"86,0";"82,0";"20,9";"21,5";"20,9";"966,5";"966,6";"966,4";"0,0";"352,0";"0,0";"";"0,0"
"25/04/2026";"0800";"23,1";"24,1";"22,9";"88,0";"88,0";"83,0";"20,9";"21,1";"20,6";"966,8";"966,9";"966,5";"0,0";"1,0";"1,6";"";"0,0"
"25/04/2026";"0900";"22,3";"23,2";"22,3";"89,0";"89,0";"83,0";"20,4";"20,9";"20,0";"967,4";"967,4";"966,8";"0,0";"269,0";"1,8";"";"0,0"
"25/04/2026";"1000";"22,7";"22,7";"22,1";"89,0";"90,0";"89,0";"20,8";"20,8";"20,4";"968,0";"968,0";"967,3";"0,0";"283,0";"0,9";"121,30";"0,0"
"25/04/2026";"1100";"26,2";"26,2";"22,7";"71,0";"89,0";"69,0";"20,4";"21,1";"19,7";"968,4";"968,4";"968,0";"0,0";"86,0";"1,5";"981,30";"0,0"
"25/04/2026";"1200";"28,3";"28,6";"26,2";"58,0";"71,0";"58,0";"19,3";"20,4";"19,1";"968,8";"968,8";"968,4";"1,7";"77,0";"3,9";"1907,60";"0,0"
"25/04/2026";"1300";"29,9";"30,1";"28,1";"53,0";"59,0";"52,0";"19,2";"19,6";"18,6";"968,7";"968,9";"968,7";"2,5";"93,0";"6,4";"2457,60";"0,0"
"25/04/2026";"1400";"30,6";"30,9";"29,4";"51,0";"54,0";"50,0";"19,4";"19,8";"18,8";"967,9";"968,8";"967,9";"2,2";"113,0";"5,4";"2774,00";"0,0"
"25/04/2026";"1500";"32,2";"32,6";"30,3";"46,0";"53,0";"45,0";"19,0";"20,0";"18,6";"966,7";"967,9";"966,7";"1,6";"90,0";"6,5";"2903,40";"0,0"
"25/04/2026";"1600";"33,4";"33,5";"32,0";"42,0";"47,0";"42,0";"18,8";"19,6";"18,2";"965,7";"966,7";"965,7";"2,6";"94,0";"6,2";"3092,70";"0,0"
"25/04/2026";"1700";"33,7";"34,2";"32,4";"42,0";"45,0";"40,0";"19,0";"19,8";"18,6";"965,0";"965,7";"964,9";"2,4";"94,0";"5,5";"2792,10";"0,0"
"25/04/2026";"1800";"33,0";"33,7";"32,0";"45,0";"49,0";"42,0";"19,4";"20,6";"18,5";"964,4";"965,0";"964,4";"2,3";"72,0";"4,8";"1289,30";"0,0"
"25/04/2026";"1900";"33,1";"33,6";"32,6";"46,0";"46,0";"43,0";"19,8";"20,1";"18,6";"964,2";"964,4";"964,2";"1,2";"43,0";"4,2";"1763,10";"0,0"
"25/04/2026";"2000";"31,1";"33,1";"31,1";"49,0";"49,0";"44,0";"19,1";"19,8";"18,5";"964,2";"964,3";"964,2";"0,0";"117,0";"3,7";"288,70";"0,0"
"25/04/2026";"2100";"30,5";"31,2";"30,5";"55,0";"56,0";"47,0";"20,4";"20,6";"18,5";"964,3";"964,3";"964,2";"0,0";"131,0";"0,8";"73,80";"0,0"
"25/04/2026";"2200";"29,2";"30,5";"29,2";"58,0";"60,0";"51,0";"20,1";"20,8";"19,2";"965,1";"965,1";"964,3";"0,9";"92,0";"2,2";"";"0,0"
"25/04/2026";"2300";"27,5";"29,2";"27,5";"63,0";"63,0";"57,0";"19,9";"20,3";"19,8";"966,1";"966,1";"965,1";"1,2";"79,0";"3,1";"";"0,0"
"26/04/2026";"0000";"27,3";"27,5";"27,3";"64,0";"64,0";"63,0";"19,9";"20,0";"19,7";"966,5";"966,5";"966,1";"0,9";"67,0";"3,4";"";"0,0"
"26/04/2026";"0100";"26,9";"27,3";"26,8";"69,0";"69,0";"64,0";"20,7";"20,7";"19,9";"966,6";"966,6";"966,5";"0,8";"59,0";"3,6";"";"0,0"
"26/04/2026";"0200";"26,8";"26,9";"26,5";"67,0";"70,0";"67,0";"20,1";"20,7";"20,0";"966,9";"966,9";"966,6";"0,4";"35,0";"2,5";"";"0,0"
"26/04/2026";"0300";"24,9";"26,9";"24,9";"75,0";"75,0";"65,0";"20,1";"20,3";"19,9";"966,9";"967,1";"966,9";"1,0";"273,0";"2,3";"";"0,0"
"26/04/2026";"0400";"24,4";"24,9";"24,4";"76,0";"76,0";"74,0";"19,8";"20,1";"19,8";"966,6";"966,9";"966,6";"0,8";"262,0";"1,9";"";"0,0"
"26/04/2026";"0500";"23,5";"24,4";"23,5";"79,0";"79,0";"75,0";"19,7";"19,9";"19,7";"966,1";"966,6";"966,1";"1,2";"299,0";"2,1";"";"0,0"
"26/04/2026";"0600";"23,4";"23,5";"22,9";"80,0";"81,0";"79,0";"19,8";"19,8";"19,4";"965,9";"966,1";"965,9";"0,0";"266,0";"2,1";"";"0,0"
"26/04/2026";"0700";"23,4";"23,4";"23,2";"81,0";"81,0";"80,0";"19,8";"19,8";"19,6";"966,2";"966,2";"965,9";"0,0";"297,0";"0,9";"";"0,0"
"26/04/2026";"0800";"23,9";"24,2";"23,3";"81,0";"81,0";"79,0";"20,4";"20,5";"19,8";"966,3";"966,3";"966,1";"0,0";"358,0";"2,9";"";"0,0"
"26/04/2026";"0900";"23,5";"23,9";"23,5";"83,0";"83,0";"81,0";"20,4";"20,5";"20,4";"966,8";"966,8";"966,3";"0,8";"37,0";"2,5";"";"0,0"
"26/04/2026";"1000";"24,1";"24,2";"23,2";"80,0";"84,0";"80,0";"20,4";"20,6";"20,2";"967,5";"967,5";"966,8";"0,0";"344,0";"2,5";"214,20";"0,0"
"26/04/2026";"1100";"27,0";"27,0";"24,1";"69,0";"80,0";"69,0";"20,9";"21,2";"20,3";"968,1";"968,1";"967,5";"1,3";"63,0";"2,7";"1102,20";"0,0"
"26/04/2026";"1200";"28,8";"28,9";"26,8";"62,0";"70,0";"61,0";"20,7";"21,4";"20,2";"968,5";"968,5";"968,1";"1,0";"50,0";"3,7";"1880,10";"0,0"
"26/04/2026";"1300";"30,3";"30,3";"28,3";"54,0";"63,0";"54,0";"20,0";"21,1";"19,8";"968,3";"968,6";"968,3";"1,8";"121,0";"5,3";"2414,60";"0,0"
"26/04/2026";"1400";"31,9";"32,0";"30,0";"50,0";"55,0";"50,0";"20,1";"20,9";"19,3";"967,5";"968,3";"967,4";"1,8";"129,0";"5,4";"2784,00";"0,0"
"26/04/2026";"1500";"32,4";"33,1";"30,9";"48,0";"53,0";"47,0";"19,9";"20,7";"19,2";"966,3";"967,5";"966,3";"1,2";"114,0";"5,4";"2696,90";"0,0"
"26/04/2026";"1600";"32,9";"33,3";"31,3";"47,0";"51,0";"45,0";"20,2";"20,8";"19,2";"965,2";"966,3";"965,2";"0,9";"21,0";"3,9";"2600,30";"0,0"
"26/04/2026";"1700";"31,8";"33,1";"31,7";"48,0";"49,0";"44,0";"19,5";"20,1";"18,9";"964,3";"965,2";"964,3";"1,4";"31,0";"5,1";"1197,90";"0,0"
"26/04/2026";"1800";"32,9";"33,9";"31,6";"44,0";"50,0";"42,0";"19,1";"20,0";"18,4";"963,8";"964,3";"963,8";"0,3";"207,0";"3,6";"1584,60";"0,0"
"26/04/2026";"1900";"33,7";"34,3";"32,4";"42,0";"46,0";"39,0";"18,9";"19,7";"18,3";"963,8";"963,8";"963,7";"1,2";"44,0";"4,0";"1364,20";"0,0"
"26/04/2026";"2000";"32,7";"33,8";"32,6";"42,0";"45,0";"41,0";"18,2";"19,3";"18,1";"964,1";"964,1";"963,8";"1,0";"31,0";"4,0";"889,70";"0,0"
"26/04/2026";"2100";"31,5";"32,8";"31,5";"49,0";"49,0";"42,0";"19,5";"19,5";"18,0";"964,6";"964,6";"964,1";"0,4";"64,0";"2,9";"122,20";"0,0"
"26/04/2026";"2200";"29,9";"31,5";"29,9";"61,0";"61,0";"49,0";"21,5";"21,6";"19,3";"965,0";"965,0";"964,6";"0,4";"88,0";"1,8";"";"0,0"
"26/04/2026";"2300";"29,3";"29,9";"29,3";"59,0";"61,0";"59,0";"20,4";"21,5";"20,4";"965,5";"965,6";"965,0";"1,9";"86,0";"3,9";"";"0,0"
"27/04/2026";"0000";"27,5";"29,3";"27,5";"65,0";"65,0";"59,0";"20,2";"20,3";"19,9";"966,1";"966,1";"965,5";"0,5";"76,0";"4,3";"";"0,0"
"27/04/2026";"0100";"26,4";"27,5";"26,3";"71,0";"71,0";"64,0";"20,6";"20,7";"20,1";"966,6";"966,6";"966,1";"0,7";"61,0";"3,4";"";"0,0"
"27/04/2026";"0200";"25,8";"26,4";"25,8";"67,0";"71,0";"67,0";"19,2";"20,6";"19,2";"966,7";"966,8";"966,6";"0,7";"38,0";"3,8";"";"0,0"
"27/04/2026";"0300";"24,7";"25,8";"24,7";"72,0";"72,0";"67,0";"19,3";"19,6";"19,2";"966,7";"966,9";"966,7";"0,2";"327,0";"2,9";"";"0,0"
"27/04/2026";"0400";"24,1";"24,6";"23,9";"75,0";"75,0";"72,0";"19,4";"19,4";"19,2";"966,2";"966,7";"966,2";"0,0";"356,0";"1,6";"";"0,0"
"27/04/2026";"0500";"23,2";"24,1";"23,2";"78,0";"78,0";"75,0";"19,3";"19,5";"19,3";"966,0";"966,2";"966,0";"0,0";"343,0";"1,7";"";"0,0"
"27/04/2026";"0600";"22,4";"23,2";"22,3";"81,0";"81,0";"78,0";"18,9";"19,3";"18,7";"966,0";"966,1";"965,9";"0,4";"319,0";"1,9";"";"0,0"
"27/04/2026";"0700";"21,8";"22,4";"21,8";"82,0";"82,0";"80,0";"18,6";"18,9";"18,6";"966,3";"966,3";"966,0";"0,6";"322,0";"3,0";"";"0,0"
"27/04/2026";"0800";"21,8";"21,9";"21,5";"83,0";"84,0";"82,0";"18,8";"18,9";"18,7";"966,6";"966,6";"966,3";"0,2";"336,0";"3,5";"";"0,0"
